id_respondent,weight_main,ses_gender,ses_age,ses_age_category,ses_language,ses_ethnicity,ses_education,ses_income_household,ses_occupation,ses_region,ses_born_canada,ses_marital_status,ses_union_member,ses_household_size,ses_homeowner,ses_children_home,ses_religion,ses_religiosity,ses_region_administrative,tech_sample_type,ses_spouse_union_member,op_interest_politics,op_follow_campaign,op_care_election_outcome,op_satisfaction_democracy,op_trust_government,op_politics_too_complicated,behav_vote_turnout_2007,behav_vote_choice_provincial,behav_vote_choice_federal,behav_vote_certainty,behav_vote_decision_timing,behav_vote_considered_other_party,behav_campaign_interest,behav_vote_frequency,behav_contacted_by_party,behav_tried_convince_others,behav_attended_political_events,behav_political_donation,behav_signed_petition,behav_boycott_products,behav_protest_participation,behav_union_household,behav_party_identification_provincial,behav_party_identification_federal,op_rating_leader_1,op_rating_leader_2,op_rating_leader_3,op_rating_leader_4,op_rating_leader_5,op_rating_entity_1,op_rating_entity_2,op_rating_entity_3,op_rating_entity_4,op_rating_entity_5,op_rating_institution_1,op_rating_institution_2,op_sovereignty,op_referendum_vote,op_referendum_certainty,op_issue_position_1,op_issue_position_2,op_issue_position_3,op_attitude_1,op_attitude_2,op_voting_duty,op_attitude_4,op_government_responsiveness,op_mps_lose_touch,op_attitude_7,op_attitude_8,op_government_intervention,op_left_right_position,op_redistribution,op_environment_economy,op_attitude_minorities,op_immigration_level,op_attitude_13,op_attitude_14,op_attitude_15,op_attitude_16,op_attitude_17,op_issue_importance_1,op_issue_importance_2,op_issue_importance_3
1855,0.7795112729072571,male,25.0,18_24,english,canadian_quebecois,bachelor,80k_to_100k,employed,6,0.0,widowed,1.0,5_plus_persons,0.0,children_under_18,catholic,0.0,outaouais,type_2,,0.67,0.67,0.67,1.0,1.0,0.33,0.0,qs,liberal,1.0,0.75,0.67,0.67,0.5,0.67,0.67,0.67,0.0,1.0,1.0,0.67,0.0,,,0.6,0.4,0.5,0.2,,0.6,0.1,0.6,,,0.3,0.6,1.0,,0.0,0.67,1.0,0.33,1.0,1.0,0.33,0.0,0.67,0.33,0.67,0.33,1.0,1.0,1.0,0.2,0.4,0.6,0.8,0.8,1.0,1.0,1.0,1.0,0.67,0.67
1856,3.023717403411865,male,44.0,35_44,french,canadian_quebecois,college_cegep,under_20k,employed,4,1.0,widowed,1.0,3_4_persons,0.0,no_children,,,other_regions,type_2,,1.0,1.0,1.0,1.0,0.67,0.67,1.0,plq,ndp,0.67,1.0,1.0,0.33,1.0,0.33,0.33,0.67,0.0,0.0,0.0,0.67,1.0,pq,ndp,0.3,0.3,0.4,0.0,0.0,0.3,0.3,0.4,0.0,0.0,0.3,0.6,0.0,1.0,0.0,0.33,0.67,0.67,0.33,0.33,1.0,0.0,0.67,0.67,0.67,0.67,,0.8,,,0.6,0.6,,0.8,,,0.6,1.0,0.67,0.67
1857,3.023717403411865,male,36.0,35_44,french,canadian_quebecois,college_cegep,40k_to_60k,student,5,1.0,divorced_separated,1.0,1_person,1.0,no_children,other_christian,1.0,montreal,type_2,,0.67,0.67,0.67,,0.67,0.0,1.0,plq,,0.67,0.5,0.33,0.67,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.33,,,,0.2,0.75,0.9,,0.4,,0.9,0.9,,,0.0,1.0,,1.0,0.33,1.0,0.67,0.33,0.33,0.67,1.0,0.0,1.0,0.33,0.33,0.0,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,,0.67,0.67
1858,0.6765576601028442,male,58.0,55_64,french,canadian_quebecois,college_cegep,40k_to_60k,employed,26,1.0,widowed,,2_persons,,no_children,,,quebec_city,type_2,1.0,0.67,0.67,0.33,0.67,0.67,0.33,1.0,plq,ndp,0.33,0.5,0.33,0.67,,0.67,1.0,0.33,1.0,0.0,1.0,0.67,1.0,adq,liberal,0.75,0.5,0.75,0.2,0.5,0.5,0.4,0.75,,,0.4,0.4,1.0,,0.0,0.67,0.67,0.67,0.33,0.33,1.0,0.0,1.0,0.67,1.0,0.67,,,,0.2,0.4,0.6,0.8,0.8,0.6,0.6,0.6,1.0,0.67,0.67
1859,0.926587700843811,female,28.0,25_34,french,canadian_quebecois,bachelor,20k_to_40k,employed,6,1.0,widowed,1.0,5_plus_persons,0.0,no_children,protestant,0.5,other_regions,type_2,,1.0,0.33,0.67,1.0,0.67,1.0,1.0,other,liberal,0.67,0.75,1.0,0.33,1.0,0.67,0.67,0.0,1.0,0.0,1.0,1.0,,other,conservative,0.5,0.6,0.0,0.3,0.75,0.4,0.35,0.0,,0.5,,0.5,0.0,1.0,,,0.33,0.67,0.33,0.67,1.0,,0.0,0.33,0.33,0.0,,,,0.2,,1.0,0.8,0.8,,,,1.0,0.33,0.83
1860,0.926587700843811,female,25.0,18_24,french,canadian_quebecois,bachelor,60k_to_80k,retired,6,1.0,widowed,1.0,1_person,1.0,children_under_18,other_christian,1.0,other_regions,type_2,,1.0,0.67,0.0,,0.67,0.0,1.0,plq,,0.0,0.0,0.67,0.0,0.5,1.0,0.67,0.33,0.0,,,0.67,1.0,adq,,0.45,0.15,0.75,0.0,0.2,0.5,0.1,0.9,0.01,,,1.0,1.0,1.0,1.0,0.33,1.0,0.33,0.33,0.33,1.0,0.0,0.67,0.67,0.0,1.0,0.6,0.8,0.6,0.2,0.6,0.6,0.8,0.8,0.6,0.6,1.0,0.67,1.0,0.83
1861,0.5400015711784363,female,64.0,55_64,french,other,bachelor,100k_to_120k,employed,24,1.0,widowed,1.0,5_plus_persons,0.0,children_18_plus,protestant,1.0,other_regions,type_2,,0.67,0.67,0.33,1.0,0.67,0.0,1.0,adq,liberal,1.0,0.5,0.67,0.67,1.0,0.33,0.33,0.67,0.0,,0.0,0.67,1.0,pq,ndp,0.0,0.9,0.1,0.7,0.8,0.0,0.6,0.4,0.8,,0.7,0.7,1.0,0.0,0.33,0.33,0.67,0.33,0.67,0.67,1.0,0.0,0.67,0.67,0.33,0.33,1.0,0.8,0.8,0.2,0.4,0.8,0.8,0.8,0.8,0.6,0.4,0.83,0.5,0.5
1862,0.3552634119987488,male,27.0,25_34,french,canadian_quebecois,bachelor,60k_to_80k,employed,3,1.0,widowed,1.0,3_4_persons,0.0,children_under_18,other_christian,0.5,quebec_city,type_2,,0.67,1.0,0.33,1.0,0.67,0.33,1.0,plq,conservative,0.67,0.5,0.67,0.67,1.0,0.67,0.67,0.33,1.0,0.0,0.0,0.67,1.0,adq,conservative,0.5,0.6,0.7,0.3,0.5,0.7,0.6,0.7,0.2,0.5,0.3,0.4,0.0,1.0,0.33,0.0,0.33,0.67,0.33,0.33,1.0,0.0,0.33,0.33,0.67,0.33,0.8,0.8,1.0,0.2,0.4,0.6,0.8,0.6,0.6,0.6,0.6,1.0,0.67,0.67
1863,1.5618207454681396,female,50.0,45_54,french,canadian_quebecois,,20k_to_40k,employed,25,1.0,,,,,no_children,,,,type_2,1.0,0.67,0.67,0.67,1.0,0.67,0.67,1.0,plq,ndp,0.67,0.75,0.67,,,1.0,1.0,0.0,1.0,0.0,,0.33,1.0,,,,,,,,,,,,,,,,,,,,,0.33,,,,0.33,0.67,,0.33,,,,,,,,,,,,,,0.67
1864,0.5400015711784363,female,59.0,55_64,french,canadian_quebecois,graduate,20k_to_40k,self_employed,24,1.0,widowed,1.0,5_plus_persons,0.0,children_18_plus,protestant,0.0,other,type_2,,1.0,0.67,0.33,1.0,0.33,0.0,1.0,pq,liberal,0.67,0.75,0.67,0.0,1.0,0.67,0.67,0.33,0.0,0.0,1.0,0.33,1.0,,green,0.55,0.4,0.3,0.4,0.6,0.3,0.5,0.5,0.7,,0.4,0.5,0.0,1.0,0.67,0.67,0.67,0.33,0.33,0.67,1.0,0.33,0.33,0.67,0.67,0.33,,,,0.2,0.6,,0.8,0.8,,,,,0.5,
1865,0.926587700843811,female,30.0,25_34,french,canadian_quebecois,college_cegep,,employed,16,1.0,widowed,1.0,5_plus_persons,0.0,children_18_plus,protestant,0.0,other_regions,type_2,,0.67,0.67,0.33,1.0,0.33,0.67,1.0,plq,ndp,0.67,0.75,0.33,0.33,,0.67,1.0,0.0,1.0,0.0,1.0,0.67,1.0,other,conservative,0.05,0.75,0.7,0.6,0.9,0.05,0.6,0.75,0.6,0.8,0.5,0.75,0.0,1.0,0.0,0.67,,0.67,0.33,0.0,1.0,0.0,0.33,0.33,0.33,1.0,,0.6,,0.2,0.4,0.6,0.8,0.8,0.8,,0.6,,0.33,0.67
1866,0.5570399761199951,female,36.0,35_44,french,canadian_quebecois,college_cegep,,employed,3,1.0,widowed,1.0,5_plus_persons,0.0,no_children,protestant,0.5,other_regions,type_2,,0.67,0.67,0.0,0.33,0.67,0.67,1.0,adq,liberal,0.33,0.75,0.33,0.0,0.0,1.0,0.67,0.33,0.0,0.0,1.0,0.33,1.0,pq,ndp,0.8,0.9,0.8,0.5,0.5,0.0,0.8,0.65,0.5,,0.5,0.5,1.0,0.0,0.67,0.67,0.33,0.67,0.67,0.33,1.0,0.33,0.67,0.0,0.33,0.67,0.8,0.8,0.6,0.2,0.4,0.4,0.8,0.8,0.4,0.8,0.6,0.83,0.83,0.67
1867,0.2070583254098892,female,51.0,45_54,english,canadian_quebecois,bachelor,,homemaker,3,0.0,widowed,,2_persons,0.0,children_18_plus,,,,type_2,1.0,1.0,1.0,0.67,0.67,1.0,1.0,1.0,qs,ndp,0.33,0.75,0.67,0.67,0.5,1.0,1.0,0.33,1.0,1.0,1.0,0.33,0.0,,,0.5,0.0,0.1,,0.25,0.25,0.0,0.05,,0.1,0.0,0.5,0.0,,0.0,0.0,0.67,0.67,0.67,1.0,0.33,0.0,0.0,1.0,0.33,0.0,,,,0.2,,,,,,1.0,,0.17,0.17,0.17
1868,0.4079344272613525,female,60.0,55_64,french,canadian_quebecois,bachelor,,self_employed,6,1.0,divorced_separated,,2_persons,0.0,no_children,protestant,0.5,other_regions,type_2,,0.67,0.67,0.67,0.67,,0.33,1.0,plq,bloc,0.67,0.75,0.67,1.0,1.0,0.67,0.67,0.0,1.0,1.0,0.0,0.67,,adq,conservative,0.2,0.4,0.9,0.7,0.2,,0.1,0.9,0.8,,0.5,0.5,0.0,1.0,0.33,,1.0,0.33,,0.67,1.0,,0.67,0.67,0.67,0.33,,0.8,,0.6,0.6,0.6,0.8,0.8,0.8,,0.6,0.67,0.67,0.67
1869,1.1921813488006592,female,30.0,25_34,french,canadian_quebecois,college_cegep,60k_to_80k,employed,32,1.0,widowed,1.0,3_4_persons,0.0,children_under_18,other_christian,0.5,quebec_city,type_2,,1.0,0.67,0.67,0.33,0.67,0.67,1.0,plq,ndp,0.33,0.5,0.67,0.67,0.5,0.67,0.67,0.33,1.0,0.0,,0.33,,adq,,0.5,0.0,0.9,,,0.5,0.0,0.9,,,0.6,1.0,,,0.0,,,0.67,0.33,1.0,0.33,0.67,1.0,0.33,0.33,0.33,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.67,0.67,0.67
1870,1.1921813488006592,female,30.0,25_34,french,canadian_quebecois,bachelor,100k_to_120k,employed,4,1.0,widowed,1.0,3_4_persons,0.0,,other_christian,0.5,quebec_city,type_2,,1.0,0.67,0.67,1.0,0.67,1.0,1.0,other,other,0.33,0.75,1.0,0.67,,0.33,,0.33,0.0,0.0,,0.67,,adq,conservative,0.3,0.9,0.9,0.9,,0.0,0.5,0.8,0.85,,0.6,0.6,,,0.33,,0.67,0.33,0.33,0.33,1.0,,0.67,0.67,0.67,0.33,,0.6,,0.2,,0.6,0.8,0.4,0.6,,0.6,0.67,0.5,0.67
1871,1.5512259006500244,male,38.0,35_44,english,canadian_quebecois,graduate,40k_to_60k,employed,26,0.0,widowed,1.0,5_plus_persons,0.0,both,,,montreal,type_2,1.0,0.67,0.67,0.67,0.0,0.0,1.0,1.0,adq,liberal,0.0,0.5,0.33,0.0,0.5,0.0,0.0,0.67,0.0,,0.0,1.0,0.0,plq,,0.25,0.1,0.15,0.0,0.1,0.65,0.15,0.75,0.01,0.01,0.8,0.8,0.0,0.0,0.0,0.33,0.0,0.33,0.67,1.0,0.33,0.0,0.0,1.0,1.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.67
1872,2.670271873474121,male,40.0,35_44,french,canadian_quebecois,college_cegep,80k_to_100k,employed,6,1.0,widowed,1.0,,,,no_religion,0.5,other,type_2,,0.67,0.67,0.33,1.0,0.33,0.33,1.0,adq,conservative,0.33,0.5,0.33,0.0,0.0,0.0,0.67,0.33,0.0,,0.0,0.67,1.0,other,,0.4,0.4,0.33,0.1,0.6,0.3,0.3,0.15,0.15,0.5,0.6,0.6,,1.0,0.0,0.33,,0.33,0.67,0.0,,0.0,0.0,0.67,0.67,0.33,1.0,0.8,,0.2,,,,,,1.0,,,0.33,0.33
1873,0.4079344272613525,female,58.0,55_64,french,canadian_quebecois,college_cegep,20k_to_40k,employed,6,1.0,widowed,0.0,2_persons,0.0,no_children,protestant,1.0,other_regions,type_2,,1.0,0.67,0.67,1.0,0.67,0.33,1.0,pq,ndp,1.0,1.0,0.67,0.67,1.0,1.0,0.67,0.33,1.0,,0.0,0.33,1.0,qs,conservative,0.0,0.8,0.06,1.0,0.07,0.0,0.2,0.2,1.0,0.7,1.0,0.8,0.0,1.0,1.0,0.67,1.0,0.33,0.67,0.67,1.0,0.33,0.33,1.0,0.67,0.0,0.4,0.4,0.6,0.2,0.4,0.4,0.8,0.4,0.4,0.8,0.4,0.5,0.5,0.5
1874,0.6404670476913452,female,46.0,45_54,english,other,college_cegep,under_20k,employed,6,0.0,widowed,1.0,5_plus_persons,,no_children,catholic,0.5,montreal,type_2,,1.0,0.33,0.33,1.0,0.0,0.33,1.0,plq,ndp,0.33,0.5,0.0,0.67,0.5,,0.67,0.33,0.0,1.0,,0.67,,plq,ndp,0.75,0.0,0.72,0.0,0.88,0.74,0.08,0.72,0.78,0.71,0.0,0.71,,,0.0,,0.67,0.33,0.33,1.0,,0.67,,0.67,,,1.0,,,1.0,1.0,,,,1.0,,,0.67,0.67,0.67
1875,0.4301224946975708,female,21.0,18_24,french,canadian_quebecois,college_cegep,under_20k,employed,3,1.0,widowed,1.0,3_4_persons,0.0,children_under_18,,,monteregie,type_2,0.0,0.67,1.0,0.33,1.0,0.67,0.33,1.0,qs,other,0.67,0.5,0.67,0.33,0.5,0.67,0.67,0.33,1.0,,,0.33,1.0,pq,green,0.5,0.9,0.5,,0.85,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.0,1.0,0.33,,0.67,0.67,,0.33,,0.0,0.67,,,,0.8,0.8,,0.2,,0.8,,,,,0.8,1.0,,
1876,0.926587700843811,female,32.0,25_34,french,canadian_quebecois,college_cegep,,employed,14,1.0,divorced_separated,1.0,3_4_persons,1.0,no_children,protestant,0.5,other_regions,type_2,,0.67,1.0,0.67,1.0,0.67,0.0,1.0,plq,other,0.0,0.5,0.33,0.67,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,adq,conservative,0.0,0.8,0.8,,0.9,0.0,0.9,0.95,,,0.5,0.6,0.0,1.0,0.67,1.0,0.33,1.0,0.67,0.67,1.0,0.0,0.0,0.0,0.33,0.0,0.4,,0.6,0.2,,0.6,0.8,0.8,0.6,,0.6,0.17,0.17,0.67
1877,0.1318823248147964,female,59.0,55_64,french,canadian_quebecois,college_cegep,,self_employed,12,1.0,single,0.0,2_persons,1.0,no_children,other_christian,1.0,quebec_city,type_2,,1.0,0.67,0.0,0.0,0.67,0.33,1.0,plq,conservative,1.0,0.5,0.33,0.67,0.5,1.0,0.67,0.33,1.0,1.0,1.0,0.67,1.0,adq,liberal,0.75,0.0,0.9,0.0,0.1,0.75,0.0,0.9,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.67,1.0,0.67,0.67,1.0,0.33,1.0,1.0,0.33,0.33,,0.6,0.6,0.6,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1.0,0.67,0.67
1878,0.9275031685829164,female,67.0,65_plus,french,canadian_quebecois,college_cegep,,,6,1.0,divorced_separated,1.0,,0.0,no_children,catholic,0.5,montreal,type_2,,0.67,0.67,0.33,0.67,0.67,0.33,1.0,plq,ndp,0.67,0.75,0.67,0.67,0.5,0.33,0.33,0.67,0.0,,0.0,0.67,1.0,plq,ndp,0.7,0.0,0.3,0.0,,0.6,0.0,0.4,,,0.0,0.5,0.0,,1.0,,0.67,0.33,1.0,1.0,1.0,0.33,1.0,0.67,0.67,0.67,1.0,1.0,1.0,,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.67
1879,0.1318823248147964,female,56.0,55_64,french,canadian_quebecois,graduate,40k_to_60k,self_employed,3,1.0,widowed,1.0,5_plus_persons,0.0,children_under_18,protestant,1.0,other_regions,type_2,,1.0,1.0,0.33,0.33,0.33,0.33,1.0,adq,liberal,1.0,0.75,0.33,0.33,1.0,0.67,0.67,0.67,,0.0,0.0,0.67,0.0,pq,bloc,0.5,0.9,0.1,0.8,0.6,0.3,0.8,0.05,0.75,0.6,0.9,0.4,1.0,1.0,0.67,0.67,0.67,0.0,0.33,0.67,1.0,0.0,0.0,0.67,0.67,0.0,0.8,0.8,0.8,0.2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.83,0.83,0.83
1880,1.627670168876648,male,,,french,canadian_quebecois,,,,5,0.0,married,1.0,2_persons,1.0,no_children,catholic,0.0,montreal,type_2,,1.0,0.33,0.33,1.0,0.33,0.0,1.0,plq,ndp,1.0,0.0,0.67,0.33,0.5,0.67,0.33,0.0,1.0,0.0,1.0,0.0,1.0,plq,ndp,0.75,0.0,0.75,0.0,0.0,0.2,0.0,0.3,0.05,0.05,0.0,0.95,1.0,0.0,1.0,0.33,1.0,0.0,0.67,1.0,,0.0,0.0,0.67,0.33,0.0,,,1.0,,0.6,1.0,1.0,1.0,1.0,1.0,,1.0,0.17,
1881,1.119264006614685,male,22.0,18_24,other,canadian_quebecois,bachelor,under_20k,,6,0.0,widowed,1.0,3_4_persons,0.0,children_under_18,,,outaouais,type_2,1.0,0.67,0.67,0.0,0.67,0.67,1.0,1.0,adq,liberal,0.33,0.5,0.67,0.67,0.5,0.67,0.67,0.0,1.0,1.0,1.0,0.0,0.0,other,bloc,0.3,0.2,0.8,0.65,0.75,0.0,0.01,0.6,,0.75,0.4,0.75,1.0,1.0,0.0,0.0,0.67,0.67,0.67,1.0,,0.33,1.0,0.67,0.67,0.0,0.6,0.6,0.6,0.2,,,0.8,0.8,0.2,1.0,0.4,0.17,0.33,0.5
1882,2.7544994354248047,female,,,,,bachelor,,employed,24,,,,,,,,,,type_2,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,0.6765576601028442,male,56.0,55_64,french,canadian_quebecois,college_cegep,,self_employed,26,1.0,widowed,,5_plus_persons,1.0,no_children,,,other,type_2,1.0,1.0,0.67,0.67,0.67,0.67,0.67,1.0,plq,ndp,0.33,0.75,0.33,1.0,0.5,0.67,1.0,0.0,1.0,0.0,0.0,0.67,0.0,,,0.5,0.2,0.5,,,0.6,0.2,0.6,,,0.8,0.8,1.0,,0.0,0.67,0.67,0.67,0.33,1.0,0.33,0.33,0.67,0.67,0.33,0.0,,,,,,0.6,,1.0,0.6,,,1.0,,0.67
1884,0.7158807516098022,male,58.0,55_64,french,canadian_quebecois,college_cegep,40k_to_60k,,5,1.0,divorced_separated,0.0,1_person,1.0,no_children,,,,type_2,0.0,1.0,1.0,0.67,0.67,1.0,0.33,1.0,adq,liberal,0.33,0.75,0.67,1.0,0.5,0.67,0.67,0.33,1.0,0.0,1.0,0.67,1.0,,,0.6,0.6,0.6,0.2,0.5,0.5,0.4,0.6,0.4,0.4,0.5,0.8,0.0,1.0,0.33,0.67,0.67,0.67,0.33,1.0,1.0,0.67,0.67,0.67,0.67,0.33,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.67,0.67,0.67
1885,1.2265689373016355,female,30.0,25_34,french,canadian_quebecois,high_school,20k_to_40k,employed,8,1.0,widowed,,,1.0,no_children,,,monteregie,type_2,0.0,0.67,0.67,1.0,0.33,,0.67,0.0,plq,other,,1.0,1.0,0.33,1.0,1.0,1.0,0.0,1.0,0.0,,0.33,1.0,,,0.48,0.3,0.7,0.73,0.0,0.6,0.25,0.8,,,0.6,0.8,0.0,,0.67,1.0,0.33,1.0,0.33,,1.0,1.0,0.33,0.0,0.67,0.0,,,,,,0.6,,,,,,0.67,0.67,0.67
1886,0.5101058483123779,male,20.0,18_24,french,canadian_quebecois,bachelor,under_20k,,3,1.0,divorced_separated,1.0,3_4_persons,0.0,children_under_18,protestant,0.5,montreal,type_2,,1.0,1.0,0.67,1.0,0.33,0.33,1.0,plq,bloc,0.67,0.75,1.0,0.33,1.0,0.33,0.33,0.67,0.0,0.0,0.0,0.67,1.0,pq,liberal,0.8,0.9,0.7,0.6,0.5,0.75,0.8,0.6,0.5,,0.75,0.75,0.0,1.0,0.33,0.33,0.67,0.67,1.0,0.67,1.0,0.0,0.0,0.67,0.33,0.0,1.0,0.8,,0.2,,0.8,0.8,0.6,1.0,,0.6,1.0,0.67,0.67
1887,0.7158807516098022,male,63.0,55_64,french,canadian_quebecois,college_cegep,20k_to_40k,employed,17,1.0,divorced_separated,1.0,2_persons,1.0,children_18_plus,catholic,1.0,montreal,type_2,,1.0,0.67,0.67,1.0,0.67,1.0,1.0,plq,ndp,0.67,0.5,0.67,0.0,0.5,0.67,0.33,1.0,0.0,,0.0,0.0,0.0,plq,ndp,0.99,0.1,0.3,0.0,0.1,1.0,0.0,0.3,0.0,0.1,0.3,0.9,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.33,0.0,0.67,1.0,1.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1888,1.4374099969863892,male,70.0,65_plus,french,canadian_quebecois,bachelor,,self_employed,15,1.0,widowed,0.0,5_plus_persons,0.0,no_children,,,quebec_city,type_2,0.0,1.0,0.67,0.33,0.67,1.0,1.0,1.0,plq,ndp,0.33,0.5,0.33,1.0,0.5,0.33,1.0,0.67,1.0,0.0,1.0,0.33,1.0,plq,ndp,0.6,0.3,0.4,0.0,0.0,0.8,0.1,0.5,0.0,0.1,0.1,0.7,1.0,0.0,0.0,0.67,1.0,0.67,0.33,1.0,1.0,0.0,0.0,0.0,0.33,0.33,1.0,1.0,1.0,0.2,0.4,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0
1889,0.7158807516098022,male,60.0,55_64,french,canadian_quebecois,college_cegep,100k_to_120k,self_employed,33,1.0,divorced_separated,0.0,2_persons,1.0,no_children,,,other_regions,type_2,1.0,1.0,1.0,0.67,0.67,0.67,0.67,1.0,plq,ndp,0.33,0.75,0.67,0.33,1.0,0.67,0.67,0.33,1.0,,1.0,0.33,1.0,adq,conservative,0.3,0.5,0.75,0.25,0.15,0.3,0.3,0.6,0.2,,0.75,0.8,0.0,1.0,0.67,0.67,0.0,0.67,0.67,0.67,1.0,0.33,0.67,1.0,0.67,0.33,0.8,0.6,0.6,0.8,0.6,0.6,0.8,0.8,0.6,0.6,0.6,0.67,0.67,0.67
1890,0.4079344272613525,female,59.0,55_64,french,other,college_cegep,,,6,1.0,widowed,1.0,3_4_persons,0.0,children_18_plus,protestant,0.5,other_regions,type_2,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,plq,,1.0,1.0,0.33,0.33,1.0,1.0,1.0,0.33,1.0,0.0,1.0,0.0,0.0,pq,,0.2,0.8,0.0,0.2,0.2,0.2,0.9,0.0,0.15,0.1,0.8,0.25,0.0,1.0,1.0,0.0,0.67,0.0,0.67,0.67,1.0,0.0,0.0,0.0,0.33,0.33,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.83,0.83,0.83
1891,1.828485131263733,male,50.0,45_54,french,canadian_quebecois,bachelor,100k_to_120k,employed,13,1.0,widowed,1.0,3_4_persons,0.0,children_under_18,protestant,1.0,other_regions,type_2,,1.0,1.0,0.33,1.0,0.67,0.33,1.0,adq,other,1.0,0.75,0.67,0.33,1.0,0.67,0.67,0.33,0.0,0.0,0.0,0.67,1.0,pq,bloc,0.2,1.0,0.1,0.6,0.6,0.2,1.0,0.1,0.6,0.6,0.6,0.7,0.0,1.0,0.67,0.33,0.67,0.33,0.33,0.67,1.0,0.33,0.33,0.67,1.0,0.33,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.83,0.83,0.83
1892,1.5382611751556396,male,,,french,canadian_quebecois,college_cegep,20k_to_40k,self_employed,25,1.0,widowed,1.0,5_plus_persons,0.0,children_under_18,protestant,0.0,,type_2,,1.0,1.0,0.67,1.0,0.67,0.67,1.0,plq,bloc,0.33,1.0,0.67,0.67,1.0,1.0,1.0,0.33,1.0,0.0,1.0,0.33,1.0,,,0.65,0.6,0.6,0.7,0.6,0.12,0.13,0.14,0.85,,0.75,0.75,0.0,1.0,0.0,0.67,1.0,1.0,0.33,0.67,1.0,0.0,0.33,0.67,1.0,0.0,0.6,0.6,0.6,0.2,0.4,0.4,0.4,0.4,0.6,0.6,0.4,0.5,0.5,0.5
1893,1.626064658164978,male,30.0,25_34,french,canadian_quebecois,graduate,20k_to_40k,employed,32,1.0,divorced_separated,0.0,,0.0,children_under_18,catholic,1.0,quebec_city,type_2,,0.67,1.0,0.33,0.33,0.33,0.33,1.0,,liberal,0.0,0.5,0.67,0.0,0.5,0.33,0.0,1.0,0.0,,0.0,1.0,1.0,plq,,0.9,0.0,0.6,0.0,0.25,0.95,0.0,0.75,0.0,0.25,0.12,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.33,,1.0,1.0,0.67,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0
1894,0.5400015711784363,female,59.0,55_64,french,canadian_quebecois,high_school,under_20k,employed,26,1.0,divorced_separated,0.0,3_4_persons,1.0,no_children,catholic,0.0,montreal,type_2,,0.67,0.67,0.67,0.33,0.67,0.67,1.0,plq,conservative,0.33,0.75,0.67,0.67,0.5,0.67,1.0,0.67,1.0,1.0,1.0,0.33,1.0,plq,ndp,,,,,,0.69,,0.6,,,0.7,0.7,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.67,1.0,1.0,1.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,0.6,1.0,1.0,1.0,1.0
1895,1.828485131263733,male,47.0,45_54,french,canadian_quebecois,high_school,40k_to_60k,employed,16,1.0,widowed,,3_4_persons,0.0,children_under_18,,,monteregie,type_2,0.0,1.0,0.67,0.67,0.33,0.67,0.0,1.0,plq,ndp,0.33,0.5,0.67,0.67,0.5,1.0,1.0,0.0,1.0,,1.0,0.67,1.0,adq,,0.7,0.7,0.75,0.5,0.5,0.5,0.3,0.6,0.2,0.2,0.5,0.4,1.0,0.0,0.0,0.33,1.0,0.67,0.33,0.33,,0.0,0.33,0.67,0.33,0.33,,,,,,,,,,,,0.67,0.0,0.17
